pmcid,table_id,table_label,x,y,z
6182059,T4,Table 4,-54.0,6.0,-27.0
8725707,t0002,Table 2.,-6,54,-3
8725707,t0002,Table 2.,60,-36,42
8725707,t0002,Table 2.,-24,6,-18
9668651,t0010,Table 2,25,-49,-32
9668651,t0010,Table 2,-28,-49,-32
9668651,t0010,Table 2,-23,-14,8
9668651,t0010,Table 2,-5,-19,-7
9668651,t0010,Table 2,-15,-14,-5
9668651,t0015,Table 3,-20,-22,33
9668651,t0015,Table 3,8,-52,-12
9668651,t0015,Table 3,28,-72,-20
9668651,t0015,Table 3,-28,-44,-25
9668651,t0015,Table 3,-18,-42,-20
7779587,T2,TABLE 2,9,-56,44
7779587,T2,TABLE 2,-8,-56,48
7779587,T2,TABLE 2,37,33,34
7151113,healthcare-08-00067-t002,Table 2,-6.0,-66.0,60.0
7151113,healthcare-08-00067-t002,Table 2,-36.0,-75.0,18.0
7151113,healthcare-08-00067-t002,Table 2,45.0,3.0,-45.0
7151113,healthcare-08-00067-t002,Table 2,6.0,51.0,39.0
7151113,healthcare-08-00067-t002,Table 2,-57.0,-60.0,45.0
7151113,healthcare-08-00067-t002,Table 2,42.0,-78.0,-12.0
7151113,healthcare-08-00067-t002,Table 2,9.0,-15.0,36.0
7151113,healthcare-08-00067-t002,Table 2,-48.0,-27.0,66.0
7151113,healthcare-08-00067-t002,Table 2,21.0,-51.0,66.0
7151113,healthcare-08-00067-t002,Table 2,-24.0,-78.0,-15.0
7151113,healthcare-08-00067-t002,Table 2,18.0,-90.0,-9.0
7151113,healthcare-08-00067-t002,Table 2,-6.0,-51.0,3.0
7551257,nutrients-12-02701-t003,Table 3,50.0,-62.0,20.0
7551257,nutrients-12-02701-t003,Table 3,-26.0,-50.0,60.0
7551257,nutrients-12-02701-t003,Table 3,-18.0,2.0,44.0
7551257,nutrients-12-02701-t003,Table 3,22.0,-2.0,68.0
7551257,nutrients-12-02701-t003,Table 3,-22.0,10.0,12.0
7551257,nutrients-12-02701-t003,Table 3,46.0,-58.0,28.0
6524720,T2,Table 2,-6,39,-15
6524720,T2,Table 2,-15,-48,33
6524720,T2,Table 2,39,-66,39
6524720,T2,Table 2,-33,-60,33
6524720,T3,Table 3,-9,-21,27
6524720,T3,Table 3,18,6,51
10342283,jcm-12-04426-t001,Table 1,-27.0,30.0,-15.0
10342283,jcm-12-04426-t001,Table 1,-39.0,-69.0,33.0
10342283,jcm-12-04426-t001,Table 1,-18.0,30.0,45.0
10342283,jcm-12-04426-t001,Table 1,45.0,-66.0,30.0
10342283,jcm-12-04426-t001,Table 1,63.0,-6.0,-24.0
10342283,jcm-12-04426-t001,Table 1,-3.0,42.0,-12.0
10342283,jcm-12-04426-t001,Table 1,-36.0,42.0,30.0
10342283,jcm-12-04426-t001,Table 1,-54.0,12.0,6.0
10342283,jcm-12-04426-t001,Table 1,-57.0,-36.0,33.0
10342283,jcm-12-04426-t001,Table 1,15.0,9.0,69.0
10342283,jcm-12-04426-t001,Table 1,63.0,-36.0,36.0
10342283,jcm-12-04426-t001,Table 1,45.0,6.0,51.0
10342283,jcm-12-04426-t001,Table 1,57.0,15.0,9.0
10342283,jcm-12-04426-t001,Table 1,30.0,54.0,27.0
10342283,jcm-12-04426-t001,Table 1,0.0,-90.0,27.0
10342283,jcm-12-04426-t001,Table 1,-30.0,-75.0,42.0
10342283,jcm-12-04426-t001,Table 1,-9.0,42.0,-12.0
10342283,jcm-12-04426-t001,Table 1,0.0,-90.0,27.0
10342283,jcm-12-04426-t001,Table 1,9.0,-60.0,57.0
10342283,jcm-12-04426-t002,Table 2,-60.0,-9.0,-18.0
10342283,jcm-12-04426-t002,Table 2,-42.0,-69.0,33.0
10342283,jcm-12-04426-t002,Table 2,21.0,27.0,48.0
10342283,jcm-12-04426-t002,Table 2,48.0,-63.0,36.0
10342283,jcm-12-04426-t002,Table 2,63.0,-6.0,-21.0
10342283,jcm-12-04426-t002,Table 2,30.0,33.0,-15.0
10342283,jcm-12-04426-t002,Table 2,3.0,33.0,-15.0
10342283,jcm-12-04426-t002,Table 2,-36.0,48.0,24.0
10342283,jcm-12-04426-t002,Table 2,-45.0,18.0,3.0
10342283,jcm-12-04426-t002,Table 2,-54.0,-42.0,36.0
10342283,jcm-12-04426-t002,Table 2,15.0,9.0,69.0
10342283,jcm-12-04426-t002,Table 2,63.0,-39.0,36.0
10342283,jcm-12-04426-t002,Table 2,54.0,15.0,3.0
10342283,jcm-12-04426-t002,Table 2,33.0,54.0,27.0
10342283,jcm-12-04426-t002,Table 2,3.0,-87.0,30.0
10342283,jcm-12-04426-t002,Table 2,45.0,-45.0,-15.0
10342283,jcm-12-04426-t002,Table 2,60.0,-12.0,-21.0
10342283,jcm-12-04426-t002,Table 2,36.0,33.0,-12.0
10342283,jcm-12-04426-t002,Table 2,9.0,42.0,-15.0
10342283,jcm-12-04426-t002,Table 2,-15.0,-57.0,57.0
10342283,jcm-12-04426-t002,Table 2,15.0,-93.0,33.0
10342283,jcm-12-04426-t003,Table 3,-27.0,3.0,-21.0
10342283,jcm-12-04426-t003,Table 3,27.0,6.0,-21.0
10342283,jcm-12-04426-t003,Table 3,33.0,33.0,-15.0
10342283,jcm-12-04426-t003,Table 3,-3.0,42.0,-15.0
10342283,jcm-12-04426-t003,Table 3,-33.0,54.0,12.0
10342283,jcm-12-04426-t003,Table 3,-39.0,39.0,30.0
10342283,jcm-12-04426-t003,Table 3,3.0,33.0,36.0
10342283,jcm-12-04426-t003,Table 3,21.0,15.0,63.0
10342283,jcm-12-04426-t003,Table 3,48.0,-45.0,36.0
10342283,jcm-12-04426-t003,Table 3,33.0,57.0,21.0
10342283,jcm-12-04426-t003,Table 3,12.0,-69.0,45.0
10342283,jcm-12-04426-t003,Table 3,-3.0,45.0,-15.0
10342283,jcm-12-04426-t003,Table 3,-3.0,-75.0,48.0
10342283,jcm-12-04426-t004,Table 4,-24.0,3.0,-21.0
10342283,jcm-12-04426-t004,Table 4,27.0,3.0,-24.0
10342283,jcm-12-04426-t004,Table 4,3.0,48.0,-12.0
10342283,jcm-12-04426-t004,Table 4,-33.0,57.0,21.0
10342283,jcm-12-04426-t004,Table 4,-33.0,3.0,63.0
10342283,jcm-12-04426-t004,Table 4,-51.0,-48.0,39.0
10342283,jcm-12-04426-t004,Table 4,3.0,24.0,45.0
10342283,jcm-12-04426-t004,Table 4,45.0,-48.0,42.0
10342283,jcm-12-04426-t004,Table 4,39.0,36.0,39.0
10342283,jcm-12-04426-t004,Table 4,-3.0,-75.0,54.0
10342283,jcm-12-04426-t004,Table 4,6.0,48.0,-12.0
10342283,jcm-12-04426-t004,Table 4,21.0,57.0,-3.0
10342283,jcm-12-04426-t004,Table 4,12.0,-72.0,45.0
10342283,jcm-12-04426-t005,Table 5,-48.0,-21.0,6.0
10342283,jcm-12-04426-t005,Table 5,60.0,-33.0,15.0
10342283,jcm-12-04426-t005,Table 5,54.0,3.0,-12.0
10342283,jcm-12-04426-t005,Table 5,-9.0,42.0,-6.0
10342283,jcm-12-04426-t005,Table 5,9.0,-60.0,30.0
10342283,jcm-12-04426-t005,Table 5,-48.0,42.0,3.0
10342283,jcm-12-04426-t005,Table 5,-48.0,-45.0,51.0
10342283,jcm-12-04426-t005,Table 5,-57.0,-51.0,-6.0
10342283,jcm-12-04426-t005,Table 5,45.0,57.0,-9.0
10342283,jcm-12-04426-t005,Table 5,-9.0,42.0,-6.0
10342283,jcm-12-04426-t006,Table 6,-24.0,42.0,39.0
10342283,jcm-12-04426-t006,Table 6,-60.0,-21.0,9.0
10342283,jcm-12-04426-t006,Table 6,57.0,-15.0,6.0
10342283,jcm-12-04426-t006,Table 6,24.0,33.0,-15.0
10342283,jcm-12-04426-t006,Table 6,-3.0,45.0,-6.0
10342283,jcm-12-04426-t006,Table 6,-48.0,51.0,-3.0
10342283,jcm-12-04426-t006,Table 6,-48.0,-48.0,51.0
10342283,jcm-12-04426-t006,Table 6,-6.0,36.0,45.0
10342283,jcm-12-04426-t006,Table 6,33.0,15.0,60.0
10342283,jcm-12-04426-t006,Table 6,57.0,18.0,30.0
10342283,jcm-12-04426-t006,Table 6,-3.0,45.0,-6.0
8805588,T1,Table 1,4.0,-64.0,-2.0
8805588,T1,Table 1,26.0,0.0,6.0
8805588,T1,Table 1,16.0,-72.0,-35.0
6714062,T2,Table 2,24.0,-16.0,-16.0
6714062,T2,Table 2,-50.0,-66.0,28.0
6714062,T2,Table 2,-12.0,-52.0,16.0
6714062,T2,Table 2,-10.0,62.0,14.0
6714062,T2,Table 2,-24.0,-14.0,-32.0
6714062,T2,Table 2,26.0,-28.0,-14.0
6714062,T2,Table 2,12.0,-46.0,12.0
6714062,T2,Table 2,4.0,44.0,12.0
6714062,T3,Table 3,26.0,-18.0,-16.0
6714062,T3,Table 3,-24.0,-18.0,-22.0
6714062,T3,Table 3,34.0,12.0,-40.0
6714062,T3,Table 3,2.0,52.0,-10.0
6714062,T3,Table 3,-10.0,-50.0,4.0
6714062,T3,Table 3,-6.0,-30.0,54.0
6714062,T3,Table 3,-36.0,-18.0,56.0
7082749,T2,TABLE 2,16.0,-56.0,40.0
7082749,T2,TABLE 2,6.0,-48.0,51.0
7082749,T2,TABLE 2,-29.0,-76.0,15.0
7082749,T2,TABLE 2,57.0,-57.0,48.0
7082749,T2,TABLE 2,-27.0,66.0,18.0
7082749,T2,TABLE 2,39.0,27.0,54.0
7428479,brb31707-tbl-0002,Table 2,0,-46,-32
7428479,brb31707-tbl-0002,Table 2,-12,12,10
7428479,brb31707-tbl-0002,Table 2,14,14,10
7428479,brb31707-tbl-0002,Table 2,48,14,22
7428479,brb31707-tbl-0002,Table 2,24,-58,60
7428479,brb31707-tbl-0002,Table 2,2,-72,-26
7428479,brb31707-tbl-0002,Table 2,18,46,-14
7428479,brb31707-tbl-0002,Table 2,46,28,14
7428479,brb31707-tbl-0002,Table 2,6,-42,24
7428479,brb31707-tbl-0002,Table 2,-24,0,-16
7428479,brb31707-tbl-0002,Table 2,56,-32,34
8137842,T3,Table 3,-6,-72,-51
8137842,T3,Table 3,-21,-39,-42
8137842,T3,Table 3,-48,-18,-33
8137842,T3,Table 3,21,-12,-18
8137842,T3,Table 3,60,-63,-3
8137842,T3,Table 3,-18,-87,6
8137842,T3,Table 3,21,-48,9
8137842,T3,Table 3,-51,-18,48
8137842,T3,Table 3,66,0,21
8137842,T4,Table 4,-21,-78,-27
8137842,T4,Table 4,-6,-30,6
8137842,T4,Table 4,21,-48,9
8137842,T4,Table 4,-51,-63,6
8137842,T4,Table 4,57,-9,36
8137842,T4,Table 4,-51,-18,48
9198034,Tab2,Table 2,-16.5,-52.5,20.5
9198034,Tab2,Table 2,-19.5,-37.5,47.5
9198034,Tab2,Table 2,-40.5,-31.5,-3.5
9198034,Tab2,Table 2,-10.5,7.5,59.5
9198034,Tab2,Table 2,-19.5,-28.5,-0.5
9198034,Tab2,Table 2,7.5,-25.5,29.5
9198034,Tab2,Table 2,37.5,-37.5,2.5
9198034,Tab2,Table 2,-7.5,-61.5,-3.5
9198034,Tab2,Table 2,19.5,-16.5,-9.5
9198034,Tab2,Table 2,-4.5,-22.5,-15.5
9198034,Tab2,Table 2,-46.5,16.5,-21.5
9198034,Tab2,Table 2,19.5,-61.5,2.5
9198034,Tab2,Table 2,-28.5,-10.5,-3.5
9198034,Tab2,Table 2,22.5,34.5,-15.5
9198034,Tab2,Table 2,-46.5,73.5,17.5
9198034,Tab2,Table 2,-22.5,91.5,14.5
9198034,Tab2,Table 2,19.5,61.5,-33.5
9198034,Tab2,Table 2,37.5,52.5,-36.5
6943404,Tab1,Table 1,-54,3,42
6943404,Tab1,Table 1,-48,-3,51
6943404,Tab1,Table 1,-51,-12,54
6943404,Tab1,Table 1,-51,-12,45
6943404,Tab1,Table 1,-45,6,42
6943404,Tab1,Table 1,-39,-18,54
6943404,Tab1,Table 1,-36,-18,51
6943404,Tab1,Table 1,-42,-18,51
6943404,Tab1,Table 1,-39,-15,54
6943404,Tab1,Table 1,-51,-9,45
6943404,Tab1,Table 1,-48,-3,48
6943404,Tab1,Table 1,-48,-3,51
6943404,Tab1,Table 1,-36,-18,54
6943404,Tab1,Table 1,-42,-6,57
6943404,Tab1,Table 1,-42,-6,57
6943404,Tab1,Table 1,-42,-18,54
6943404,Tab1,Table 1,-48,0,51
6943404,Tab1,Table 1,-36,-12,54
6943404,Tab1,Table 1,-51,-9,48
6943404,Tab1,Table 1,-54,-3,45
6943404,Tab1,Table 1,-39,-21,51
6943404,Tab1,Table 1,-39,-21,54
6943404,Tab1,Table 1,-42,-6,57
6943404,Tab1,Table 1,-42,-3,48
6943404,Tab1,Table 1,-54,0,42
6943404,Tab1,Table 1,-51,-12,45
6943404,Tab1,Table 1,-42,-3,57
6943404,Tab1,Table 1,-36,-15,60
6943404,Tab1,Table 1,-42,-6,57
6943404,Tab1,Table 1,-48,-12,42
6943404,Tab1,Table 1,-45,-9,51
6943404,Tab2,Table 2,-36,-18,66
6943404,Tab2,Table 2,-24,-18,69
6943404,Tab2,Table 2,-28,-2,67
6943404,Tab2,Table 2,-47,-18,59
6943404,Tab2,Table 2,-37,-12,65
6943404,Tab2,Table 2,-40,-6,63
6943404,Tab2,Table 2,-45,-11,64
6943404,Tab2,Table 2,-43,0,56
6943404,Tab2,Table 2,-38,-8,62
6943404,Tab2,Table 2,-38,-19,65
6943404,Tab2,Table 2,-40,-8,63
6943404,Tab2,Table 2,-33,-7,66
6943404,Tab2,Table 2,-52,-22,54
6943404,Tab2,Table 2,-50,-4,55
6943404,Tab2,Table 2,-25,-3,68
6943404,Tab2,Table 2,-18,-6,69
6943404,Tab2,Table 2,-45,-16,67
6943404,Tab2,Table 2,-41,-11,65
6943404,Tab2,Table 2,-34,-14,68
6943404,Tab2,Table 2,-35,-15,64
6943404,Tab2,Table 2,-42,-9,63
6943404,Tab2,Table 2,-42,-14,66
6943404,Tab2,Table 2,-38,-19,67
6943404,Tab2,Table 2,-31,-12,68
6943404,Tab2,Table 2,-42,-12,64
6943404,Tab2,Table 2,-28,-14,70
6943404,Tab2,Table 2,-38,-16,65
6943404,Tab2,Table 2,-19,-18,71
6943404,Tab2,Table 2,-43,-29,56
6943404,Tab2,Table 2,-46,-12,60
6943404,Tab2,Table 2,-37,-12,64
6943404,Tab4,Table 4,12,-54,-15
6943404,Tab4,Table 4,33,-3,-27
6943404,Tab4,Table 4,-24,-3,6
6943404,Tab4,Table 4,36,-27,-15
6943404,Tab4,Table 4,24,6,0
6943404,Tab4,Table 4,-12,-21,6
6943404,Tab4,Table 4,36,-3,9
6943404,Tab4,Table 4,51,-60,12
6943404,Tab4,Table 4,-51,-21,21
6943404,Tab4,Table 4,-57,6,24
6943404,Tab4,Table 4,-48,-66,24
6943404,Tab4,Table 4,-33,-21,48
6943404,Tab4,Table 4,-12,42,39
6943404,Tab4,Table 4,-6,0,54
6943404,Tab4,Table 4,51,0,45
6943404,Tab5,Table 5,36,-6,18
6943404,Tab5,Table 5,-39,0,0
6943404,Tab5,Table 5,45,-6,51
6943404,Tab5,Table 5,-45,-6,48
6861557,tbl0004,Table 4,-3,-24,24
6861557,tbl0004,Table 4,3,66,12
6444301,t0010,Table 2,46.0,-30.0,50.0
6444301,t0010,Table 2,24.0,-12.0,54.0
6444301,t0010,Table 2,-48.0,-58.0,42.0
6444301,t0010,Table 2,6.0,20.0,30.0
6444301,t0010,Table 2,6.0,4.0,60.0
6444301,t0010,Table 2,54.0,10.0,12.0
6444301,t0010,Table 2,-60.0,8.0,-2.0
6444301,t0010,Table 2,-48.0,-58.0,46.0
6444301,t0010,Table 2,54.0,10.0,12.0
6444301,t0010,Table 2,-2.0,-62.0,60.0
8578723,T1,Table 1,50.0,-18.0,55.0
8578723,T1,Table 1,47.0,-27.0,34.0
8578723,T1,Table 1,38.0,-17.0,55.0
8578723,T1,Table 1,13.0,-23.0,41.0
8578723,T1,Table 1,66.0,-23.0,9.0
8578723,T1,Table 1,18.0,-34.0,1.0
8578723,T1,Table 1,-41.0,-69.0,54.0
8578723,T1,Table 1,-40.0,-57.0,39.0
8578723,T2,Table 2,-30.0,-14.0,-24.0
8578723,T2,Table 2,-28.0,-3.0,18.0
8578723,T2,Table 2,-41.0,-3.0,-11.0
8578723,T2,Table 2,-31.0,-39.0,-8.0
8578723,T2,Table 2,-31.0,-11.0,-9.0
8578723,T2,Table 2,-48.0,12.0,27.0
8578723,T2,Table 2,-45.0,-36.0,46.0
8578723,T2,Table 2,-42.0,-22.0,46.0
8578723,T2,Table 2,-5.0,-97.0,-4.0
8578723,T2,Table 2,-37.0,-26.0,42.0
8578723,T2,Table 2,-52.0,-28.0,34.0
10235475,T2,Table 2,-51,-21,51
10235475,T2,Table 2,30,18,57
10235475,T2,Table 2,-3,30,18
10235475,T2,Table 2,6,-72,45
10235475,T2,Table 2,39,30,-12
7124138,T2,TABLE 2,15,-75,-18
7124138,T2,TABLE 2,-15,-15,72
7124138,T2,TABLE 2,9,-21,72
6820536,Tab3,Table 3,-2.0,-60.0,26.0
6820536,Tab3,Table 3,-20.0,40.0,40.0
6820536,Tab3,Table 3,26.0,26.0,36.0
6820536,Tab3,Table 3,4.0,52.0,8.0
6820536,Tab3,Table 3,-6.0,-50.0,18.0
6820536,Tab3,Table 3,36.0,-20.0,-10.0
6820536,Tab3,Table 3,60.0,-4.0,36.0
6820536,Tab3,Table 3,68.0,-16.0,4.0
6820536,Tab3,Table 3,-26.0,-76.0,-30.0
6820536,Tab3,Table 3,6.0,-64.0,40.0
6820536,Tab3,Table 3,-4.0,54.0,18.0
6820536,Tab3,Table 3,58.0,-2.0,-26.0
6820536,Tab3,Table 3,-56.0,-4.0,-26.0
6820536,Tab3,Table 3,-6.0,16.0,-20.0
6820536,Tab3,Table 3,-12.0,40.0,44.0
6820536,Tab3,Table 3,10.0,-44.0,-48.0
6820536,Tab3,Table 3,-30.0,20.0,10.0
6820536,Tab3,Table 3,64.0,-28.0,26.0
6820536,Tab3,Table 3,-46.0,32.0,26.0
6820536,Tab3,Table 3,34.0,20.0,4.0
6820536,Tab3,Table 3,-52.0,16.0,24.0
6820536,Tab3,Table 3,-58.0,-40.0,52.0
6820536,Tab3,Table 3,0.0,2.0,46.0
6820536,Tab3,Table 3,28.0,-46.0,54.0
6820536,Tab3,Table 3,-10.0,44.0,2.0
6820536,Tab3,Table 3,-12.0,-60.0,16.0
6820536,Tab3,Table 3,-18.0,-58.0,16.0
6820536,Tab3,Table 3,-44.0,-58.0,52.0
6820536,Tab3,Table 3,20.0,56.0,-6.0
6820536,Tab3,Table 3,2.0,42.0,26.0
6820536,Tab3,Table 3,0.0,-38.0,44.0
6820536,Tab3,Table 3,42.0,56.0,14.0
6820536,Tab3,Table 3,-50.0,-60.0,28.0
6820536,Tab3,Table 3,10.0,-56.0,28.0
6820536,Tab3,Table 3,-40.0,-72.0,32.0
6820536,Tab3,Table 3,2.0,44.0,26.0
6820536,Tab3,Table 3,44.0,-54.0,28.0
6820536,Tab3,Table 3,-4.0,-16.0,64.0
6820536,Tab3,Table 3,56.0,16.0,-6.0
6820536,Tab3,Table 3,54.0,0.0,44.0
6820536,Tab3,Table 3,-54.0,18.0,-10.0
6820536,Tab3,Table 3,-8.0,34.0,26.0
6820536,Tab3,Table 3,0.0,-38.0,-48.0
6820536,Tab4,Table 4,2.0,-62.0,34.0
6820536,Tab4,Table 4,-4.0,-68.0,28.0
6820536,Tab4,Table 4,-30.0,14.0,2.0
6820536,Tab4,Table 4,-6.0,-54.0,8.0
6820536,Tab4,Table 4,36.0,-68.0,54.0
6820536,Tab4,Table 4,2.0,6.0,42.0
6820536,Tab4,Table 4,2.0,48.0,16.0
6820536,Tab4,Table 4,30.0,-68.0,34.0
6820536,Tab4,Table 4,48.0,24.0,28.0
6820536,Tab4,Table 4,6.0,-76.0,38.0
6820536,Tab4,Table 4,2.0,-72.0,34.0
6820536,Tab5,Table 5,1.0,-40.0,46.0
6820536,Tab5,Table 5,2.0,-18.0,32.0
6820536,Tab5,Table 5,48.0,22.0,-14.0
6820536,Tab5,Table 5,68.0,-16.0,4.0
6820536,Tab5,Table 5,18.0,-52.0,72.0
6820536,Tab5,Table 5,28.0,30.0,36.0
6820536,Tab5,Table 5,10.0,16.0,64.0
6820536,Tab5,Table 5,-8.0,18.0,60.0
6820536,Tab5,Table 5,2.0,-16.0,48.0
6820536,Tab5,Table 5,70.0,-16.0,-8.0
6820536,Tab5,Table 5,10.0,-56.0,28.0
6820536,Tab5,Table 5,-18.0,-26.0,56.0
6820536,Tab5,Table 5,-48.0,-50.0,40.0
6820536,Tab5,Table 5,56.0,-14.0,32.0
6820536,Tab5,Table 5,-20.0,-74.0,34.0
6820536,Tab5,Table 5,16.0,-80.0,44.0
6820536,Tab5,Table 5,-14.0,-56.0,-2.0
6820536,Tab5,Table 5,-38.0,-86.0,-24.0
7501693,Tab3,Table 3,-51.0,-72.0,-6.0
7501693,Tab3,Table 3,27.0,-69.0,45.0
7501693,Tab3,Table 3,-3.0,21.0,45.0
7501693,Tab3,Table 3,-54.0,-39.0,30.0
7501693,Tab3,Table 3,-57.0,-30.0,-3.0
7501693,Tab3,Table 3,-12.0,60.0,27.0
7501693,Tab3,Table 3,27.0,-72.0,51.0
7501693,Tab3,Table 3,-66.0,-27.0,-3.0
7501693,Tab3,Table 3,-57.0,-24.0,21.0
7501693,Tab3,Table 3,-33.0,-21.0,57.0
7501693,Tab3,Table 3,9.0,54.0,21.0
7501693,Tab3,Table 3,-51.0,-36.0,15.0
7501693,Tab3,Table 3,-48.0,-60.0,-6.0
7501693,Tab3,Table 3,-9.0,24.0,48.0
7501693,Tab3,Table 3,-15.0,51.0,24.0
7501693,Tab3,Table 3,-63.0,-24.0,-9.0
9243079,Tab1,Table 1,-20.0,-54.0,56.0
9243079,Tab1,Table 1,18.0,0.0,56.0
9243079,Tab1,Table 1,16.0,-56.0,52.0
9243079,Tab1,Table 1,-8.0,-18.0,10.0
9243079,Tab1,Table 1,40.0,22.0,20.0
9243079,Tab1,Table 1,-12.0,-60.0,74.0
9243079,Tab2,Table 2,22.0,-38.0,46.0
9243079,Tab2,Table 2,-68.0,-38.0,34.0
9243079,Tab2,Table 2,48.0,20.0,-12.0
9243079,Tab2,Table 2,-62.0,-26.0,-2.0
9243079,Tab2,Table 2,-20.0,-86.0,-12.0
9243079,Tab2,Table 2,-30.0,-4.0,0.0
9243079,Tab2,Table 2,-2.0,-50.0,58.0
9243079,Tab3,Table 3,-6.0,-56.0,72.0
9243079,Tab3,Table 3,-28.0,-48.0,26.0
9243079,Tab3,Table 3,8.0,-76.0,-2.0
9243079,Tab3,Table 3,-46.0,-32.0,0.0
9243079,Tab3,Table 3,36.0,-16.0,24.0
9243079,Tab3,Table 3,2.0,-94.0,-14.0
9243079,Tab3,Table 3,-38.0,0.0,30.0
9547213,tbl3,Table 3,-36.0,-69.0,21.0
9547213,tbl3,Table 3,21.0,3.0,-12.0
9547213,tbl3,Table 3,-9.0,9.0,30.0
9547213,tbl3,Table 3,9.0,3.0,57.0
9444322,T3,TABLE 3,30,21,51
9444322,T3,TABLE 3,34,-18,-14
9444322,T4,TABLE 4,-39,9,54
9444322,T4,TABLE 4,-21,39,45
9444322,T5,TABLE 5,-24,39,30
8927720,T3,TABLE 3,15,48,18
8927720,T3,TABLE 3,-36,-27,24
8927720,T3,TABLE 3,-6,54,21
8927720,T3,TABLE 3,-30,27,12
8927720,T3,TABLE 3,30,-45,72
8248357,T3,TABLE 3,-54.0,6.0,15.0
8248357,T3,TABLE 3,-45.0,9.0,18.0
8248357,T3,TABLE 3,-51.0,12.0,3.0
8248357,T3,TABLE 3,45.0,12.0,9.0
8248357,T3,TABLE 3,48.0,3.0,15.0
8248357,T3,TABLE 3,54.0,12.0,15.0
8248357,T4,TABLE 4,-57.0,-30.0,3.0
8248357,T4,TABLE 4,-57.0,-27.0,12.0
8248357,T4,TABLE 4,-21.0,-36.0,66.0
8248357,T4,TABLE 4,-21.0,-51.0,51.0
8248357,T4,TABLE 4,24.0,-54.0,-18.0
8248357,T4,TABLE 4,39.0,-54.0,-15.0
8248357,T4,TABLE 4,48.0,-48.0,-21.0
8248357,T4,TABLE 4,72.0,-30.0,0.0
8248357,T4,TABLE 4,39.0,-12.0,6.0
8248357,T4,TABLE 4,63.0,3.0,6.0
8248357,T4,TABLE 4,21.0,-36.0,66.0
8248357,T4,TABLE 4,-42.0,-57.0,-24.0
8248357,T4,TABLE 4,-39.0,-66.0,-18.0
8248357,T4,TABLE 4,-30.0,-78.0,12.0
8248357,T4,TABLE 4,-6.0,51.0,18.0
8248357,T4,TABLE 4,-36.0,-33.0,-27.0
8248357,T4,TABLE 4,-30.0,-9.0,-21.0
8248357,T4,TABLE 4,57.0,-42.0,21.0
8248357,T4,TABLE 4,-45.0,-45.0,12.0
8248357,T4,TABLE 4,-48.0,-57.0,6.0
8248357,T4,TABLE 4,-9.0,-54.0,45.0
8248357,T4,TABLE 4,-6.0,36.0,51.0
8248357,T4,TABLE 4,3.0,39.0,48.0
8248357,T4,TABLE 4,15.0,-90.0,21.0
8248357,T4,TABLE 4,-60.0,-15.0,-9.0
8248357,T4,TABLE 4,-45.0,-9.0,3.0
8248357,T4,TABLE 4,27.0,-39.0,51.0
8248357,T4,TABLE 4,12.0,-54.0,45.0
8248357,T4,TABLE 4,-54.0,-27.0,30.0
8248357,T4,TABLE 4,-54.0,-12.0,24.0
7929978,T2,Table 2,-2.0,38.0,16.0
7929978,T2,Table 2,-52.0,-50.0,-8.0
7929978,T2,Table 2,62.0,-46.0,-18.0
7929978,T2,Table 2,-30.0,18.0,-18.0
7929978,T2,Table 2,34.0,24.0,-18.0
7929978,T2,Table 2,12.0,-78.0,-28.0
7929978,T2,Table 2,-54.0,10.0,-30.0
7929978,T2,Table 2,-10.0,-76.0,-34.0
7929978,T2,Table 2,-2.0,-48.0,-56.0
7929978,T2,Table 2,26.0,-80.0,-34.0
7929978,T2,Table 2,-28.0,-78.0,-38.0
7929978,T2,Table 2,32.0,-74.0,-56.0
7929978,T2,Table 2,-28.0,-72.0,-62.0
7929978,T2,Table 2,52.0,12.0,-38.0
7929978,T2,Table 2,22.0,-58.0,56.0
7929978,T2,Table 2,-22.0,-30.0,68.0
7929978,T2,Table 2,-8.0,-62.0,-12.0
7929978,T2,Table 2,-14.0,-34.0,-24.0
7929978,T2,Table 2,-30.0,-40.0,-16.0
7929978,T2,Table 2,50.0,-52.0,54.0
7929978,T2,Table 2,22.0,26.0,42.0
7929978,T2,Table 2,-22.0,8.0,54.0
7929978,T2,Table 2,6.0,-60.0,56.0
7929978,T2,Table 2,-24.0,6.0,-4.0
7929978,T2,Table 2,-52.0,-34.0,-12.0
7929978,T2,Table 2,10.0,18.0,64.0
7929978,T2,Table 2,2.0,-18.0,32.0
7929978,T2,Table 2,-6.0,36.0,-4.0
7929978,T2,Table 2,52.0,-34.0,-10.0
7929978,T2,Table 2,-50.0,2.0,-38.0
7929978,T2,Table 2,48.0,22.0,4.0
7929978,T2,Table 2,54.0,-4.0,-42.0
7929978,T2,Table 2,-44.0,-70.0,-32.0
7929978,T2,Table 2,24.0,10.0,0.0
7929978,T2,Table 2,-28.0,-10.0,70.0
7929978,T2,Table 2,58.0,-46.0,18.0
7929978,T2,Table 2,-54.0,-34.0,-4.0
7929978,T2,Table 2,-40.0,40.0,14.0
7929978,T2,Table 2,6.0,-58.0,50.0
7929978,T2,Table 2,-46.0,-44.0,48.0
7929978,T2,Table 2,40.0,46.0,6.0
7929978,T2,Table 2,44.0,6.0,42.0
7929978,T2,Table 2,8.0,52.0,30.0
7929978,T2,Table 2,52.0,-36.0,50.0
7929978,T2,Table 2,-42.0,8.0,50.0
